"SMILES","Molecular Weight","Polar Area","Complexity","XLogP","Heavy Atom Count","H-Bond Donor Count","H-Bond Acceptor Count","Rotatable Bond Count","Exact Mass","Monoisotopic Mass","Charge","Covalent Unit Count","Isotopic Atom Count","Total Atom Stereo Count","Defined Atom Stereo Count","Undefined Atom Stereo Count","Total Bond Stereo Count","Defined Bond Stereo Count","B","Br","C","Cl","F","H","I","N","Na","O","P","S","Si"
"CC1=C(N=C(O1)C2=CC=CC=C2)C(COC3=CC=C(C=C3)[C@H](C)N(CC(=O)O)C(=O)OC4=CC=C(C=C4)O)O",532.5,143,777,4.1,39,3,9,11,532.185,532.185,0,1,0,2,1,1,0,0,0,0,29,0,0,28,0,2,0,8,0,0,0
"CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(NC3=O)N",300.32,107,470,0.1,22,2,5,3,300.133,300.133,0,1,0,0,0,0,0,0,0,0,14,0,0,16,0,6,0,2,0,0,0
"CCN(CC)C(=O)CC1=C2N=C(C=C(N2N=C1C3=CC=C(C=C3)OCCF)CO)CO",430.5,100,560,0.7,31,2,7,10,430.202,430.202,0,1,0,0,0,0,0,0,0,0,22,0,1,27,0,4,0,4,0,0,0
"C[C@]1(CC[C@H](O1)C(C)(CO)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C",654.9,169,1140,3.3,46,7,10,6,654.434,654.434,0,1,0,17,16,1,0,0,0,0,36,0,0,62,0,0,0,10,0,0,0
"CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)C(C)O",408.5,102,641,2.1,30,5,5,6,408.205,408.205,0,1,0,3,1,2,0,0,0,0,24,0,0,28,0,2,0,4,0,0,0
"C1CN(CC1(F)F)C(=O)[C@@H]2C[C@@H](CN2)N3CCN(CC3)C(=N)N",330.38,88.7,480,-0.8,23,3,6,3,330.198,330.198,0,1,0,2,2,0,0,0,0,0,14,0,2,24,0,6,0,1,0,0,0
"CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(C(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N)F",447.4,187,963,0.6,32,6,10,2,447.144,447.144,0,1,0,4,4,0,0,0,0,0,21,0,1,22,0,3,0,7,0,0,0
"C1[C@@H](CC2=C1C3=C(N2CC4=CC=CC=N4)C=CC(=C3)C#N)N",288.3,67.6,455,1.7,22,1,3,2,288.137,288.137,0,1,0,1,1,0,0,0,0,0,18,0,0,16,0,4,0,0,0,0,0
"CC1=NC(=C(S1)C2=CC=C(C=C2)F)C(=O)N3CCCC[C@H]3CN4C=CC5=C(C4=O)C=CC=C5O",477.6,102,789,4.8,34,1,6,4,477.152,477.152,0,1,0,1,1,0,0,0,0,0,26,0,1,24,0,3,0,3,0,1,0
"C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)/C=N/O)Cl",488.9,92.8,706,6.4,35,2,8,7,488.105,488.105,0,1,0,0,0,0,1,1,0,0,26,1,1,18,0,4,0,3,0,0,0
"C1=CC(=CC=C1C2=CC(=CN=C2)C(=O)O)F",217.2,50.2,251,2.1,16,1,4,2,217.054,217.054,0,1,0,0,0,0,0,0,0,0,12,0,1,8,0,1,0,2,0,0,0
"COC1=C(C=C2CC(C(=O)C2=C1)CC3CCN(CC3)CC4=CC=CC=C4)O",365.5,49.8,496,3.9,27,1,4,5,365.199,365.199,0,1,0,1,0,1,0,0,0,0,23,0,0,27,0,1,0,3,0,0,0
"CNCC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O",323.4,58.6,462,1,24,2,4,5,323.152,323.152,0,1,0,0,0,0,1,1,0,0,20,0,0,21,0,1,0,3,0,0,0
"C1=CC(=CC(=C1)C(F)(F)F)CCCN",203.2,26,167,2.5,14,1,4,3,203.092,203.092,0,1,0,0,0,0,0,0,0,0,10,0,3,12,0,1,0,0,0,0,0
"CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CS(=O)C3=CC=CC=C3",493.4,91,616,3.1,30,1,6,8,492.072,492.072,0,1,0,1,0,1,0,0,0,1,22,0,0,25,0,2,0,4,0,1,0
"C1=CC(=C(C=C1C(=O)NC2=C(C=NC=C2Cl)Cl)O)OC(F)F",349.11,71.5,382,3.5,22,2,6,4,347.988,347.988,0,1,0,0,0,0,0,0,0,0,13,2,2,8,0,2,0,3,0,0,0
"C1=CC(=CC=C1C(CC(=O)O)O)Cl",200.62,57.5,176,1.8,13,2,3,3,200.024,200.024,0,1,0,1,0,1,0,0,0,0,9,1,0,9,0,0,0,3,0,0,0
"CC(C)(CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N)O",563.7,169,899,1.5,39,4,10,12,563.23,563.23,0,1,0,5,5,0,0,0,0,0,27,0,0,37,0,3,0,8,0,1,0
"C1=CNC(=O)C(=C1C(F)(F)F)OC2=CC(=CC(=C2)C#N)Cl",314.64,62.1,547,2.7,21,1,6,2,314.007,314.007,0,1,0,0,0,0,0,0,0,0,13,1,3,6,0,2,0,2,0,0,0
"C1=CC(=CC(=C1)C(=O)O)C(=N)N",164.16,87.2,203,1.1,12,3,3,2,164.059,164.059,0,1,0,0,0,0,0,0,0,0,8,0,0,8,0,2,0,2,0,0,0
"CC1=CC(=CC(=C1NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO)Cl)O",504,155,674,3.2,34,4,10,7,503.151,503.151,0,1,0,0,0,0,0,0,0,0,22,1,0,26,0,7,0,3,0,1,0
"CC(C)[C@@H](CC1=CC(=C(C=C1)O)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N",537.7,157,702,3.2,38,5,7,18,537.378,537.378,0,1,0,4,4,0,0,0,0,0,29,0,0,51,0,3,0,6,0,0,0
"C1[C@H]2[C@H](CN1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24",271.74,21.3,337,3.3,19,1,2,0,271.076,271.076,0,1,0,2,2,0,0,0,0,0,16,1,0,14,0,1,0,1,0,0,0
"CC(CCC1C2=CC=CC=C2C(=O)O1)O",206.24,46.5,239,1.5,15,1,3,3,206.094,206.094,0,1,0,2,0,2,0,0,0,0,12,0,0,14,0,0,0,3,0,0,0
"CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=C(N3C)C(=CC=C4)O",310.35,74.2,474,1.2,23,2,3,2,310.143,310.143,0,1,0,0,0,0,0,0,0,0,17,0,0,18,0,4,0,2,0,0,0
"CN(CCN1CCC(CC1)OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)CN5CCC(CC5)C(=O)O",598.7,102,918,2.5,44,2,7,11,598.316,598.316,0,1,0,0,0,0,0,0,0,0,35,0,0,42,0,4,0,5,0,0,0
"C1CCC(CC1)(C2=CC=CC=C2)NCCCCC(=O)O",275.4,49.3,291,0.8,20,2,3,7,275.189,275.189,0,1,0,0,0,0,0,0,0,0,17,0,0,25,0,1,0,2,0,0,0
"C1CC1C2=C(C=NN2C3=CC=CC4=C3C=CC(=O)N4)C(=O)O",295.29,84.2,517,1.4,22,2,4,3,295.096,295.096,0,1,0,0,0,0,0,0,0,0,16,0,0,13,0,3,0,3,0,0,0
"CC1=C(C(=CC=C1)CO)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O",443.5,94.5,558,2,32,3,7,10,443.242,443.242,0,1,0,1,0,1,0,0,0,0,24,0,0,33,0,3,0,5,0,0,0
"C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)OC3=CC(=[N+](C=C3)[O-])C(=O)N",466.8,119,663,3.2,32,3,7,5,466.066,466.066,0,1,0,0,0,0,0,0,0,0,20,1,3,14,0,4,0,4,0,0,0
"COCCCC/C(=N\OCCO)/C1=CC=C(C=C1)C(F)(F)F",319.32,51.1,326,2.9,22,1,7,9,319.14,319.14,0,1,0,0,0,0,1,1,0,0,15,0,3,20,0,1,0,3,0,0,0
"CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)OS(=O)(=O)O)C)C",398.6,89.1,713,4.5,27,1,5,3,398.213,398.213,0,1,0,8,8,0,0,0,0,0,21,0,0,34,0,0,0,5,0,1,0
"CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OS(=O)(=O)O)C",392.4,127,649,2.3,27,2,8,4,392.059,392.059,0,1,0,0,0,0,0,0,0,0,16,0,1,13,0,4,0,5,0,1,0
"CC1=C2C(=NC=NN2C=C1OC[C@@H](C)OS(=O)(=O)O)OC3=C(C4=C(C=C3)NC(=C4)C(=O)O)F",480.4,174,816,2.1,33,3,11,8,480.075,480.075,0,1,0,1,1,0,0,0,0,0,19,0,1,17,0,4,0,8,0,1,0
"C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)/C)O)OC(=O)N)\C)C)O)OC",602.7,181,1220,1.5,43,5,10,7,602.332,602.332,0,1,0,6,6,0,3,3,0,0,31,0,0,46,0,4,0,8,0,0,0
"C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)OS(=O)(=O)O)N",395.5,142,829,-1.9,27,2,7,4,395.151,395.151,0,1,0,6,4,2,0,0,0,0,18,0,0,25,0,3,0,5,0,1,0
"CN1C2=C(C=CC(=C2)OC)N=C1COC3=CC=C(C=C3)CC(C(=O)O)SC(=O)N[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O",591.6,235,923,1.2,41,6,13,11,591.152,591.152,0,1,0,6,5,1,0,0,0,0,26,0,0,29,0,3,0,11,0,1,0
"CCC1=C(C=C2CC(CC2=C1)NCC(=O)O)CC",247.33,49.3,272,0.8,18,2,3,5,247.157,247.157,0,1,0,0,0,0,0,0,0,0,15,0,0,21,0,1,0,2,0,0,0
"CC1=NC(=C(S1)C2=CC=C(C=C2)F)C(=O)N3CCCC[C@H]3CN",333.4,87.5,417,2.9,23,1,5,3,333.131,333.131,0,1,0,1,1,0,0,0,0,0,17,0,1,20,0,3,0,1,0,1,0
"C[C@]1(CC[C@@H](O1)C(C)(CO)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C",654.9,169,1140,3.3,46,7,10,6,654.434,654.434,0,1,0,17,16,1,0,0,0,0,36,0,0,62,0,0,0,10,0,0,0
"CC1=C(C(=C(C(=N1)CO)C(=O)O)C2=CC=CC=C2Cl)C(=O)OC",335.74,96.7,446,2,23,2,6,5,335.056,335.056,0,1,0,0,0,0,0,0,0,0,16,1,0,14,0,1,0,5,0,0,0
"C[C@H](CO)OC(=O)N[C@H]1CC2=C(C1)N(C3=C2C=C(C=C3)C#N)CC4=CC=CC=N4",390.4,100,635,2.1,29,2,5,6,390.169,390.169,0,1,0,2,2,0,0,0,0,0,22,0,0,22,0,4,0,3,0,0,0
"CC(C)OC(=O)N[C@H]1CC2=C([C@H]1O)N(C3=C2C=C(C=C3)C#N)CC4=CC=CC=N4",390.4,100,647,2.1,29,2,5,5,390.169,390.169,0,1,0,2,2,0,0,0,0,0,22,0,0,22,0,4,0,3,0,0,0
"CC(C)(C)C(/C=C/C1=CC(=C(C=C1)O)O)O",222.28,60.7,242,2.8,16,3,3,3,222.126,222.126,0,1,0,1,0,1,1,1,0,0,13,0,0,18,0,0,0,3,0,0,0
"C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)OS(=O)(=O)O",334.3,118,547,1.1,23,2,5,2,334.062,334.062,0,1,0,1,0,1,0,0,0,0,15,0,0,14,0,2,0,5,0,1,0
"CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)Cl",613,205,935,0.4,42,7,13,9,612.161,612.161,0,1,0,10,10,0,0,0,0,0,28,1,0,33,0,0,0,13,0,0,0
"C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=C(C=C(C=C5)O)NC4=O",441.9,88.2,688,3.5,31,3,4,5,441.157,441.157,0,1,0,0,0,0,0,0,0,0,22,1,0,24,0,5,0,3,0,0,0
"C1CC(CCC1O)(C2=CC=CC=C2)N3CCC(CC3)O",275.4,43.7,298,1.5,20,2,3,2,275.189,275.189,0,1,0,0,0,0,0,0,0,0,17,0,0,25,0,1,0,2,0,0,0
"CC1=NC(=C(S1)C2=CC=C(C=C2)F)C(=O)N3CCCC[C@H]3CNC(=O)C4=C(C(=CC=C4)O)CC(=O)O",511.6,148,796,3.9,36,3,8,7,511.158,511.158,0,1,0,1,1,0,0,0,0,0,26,0,1,26,0,3,0,5,0,1,0
"CC1=NC(=C(S1)C2=CC=C(C=C2)F)C(=O)N[C@@H](CCCC(=O)O)CNC(=O)C3=C4C=COC4=CC=C3",509.6,150,781,4.4,36,3,8,10,509.142,509.142,0,1,0,1,1,0,0,0,0,0,26,0,1,24,0,3,0,5,0,1,0
"CC1=C2C(=NC=NN2C=C1OC[C@@H](C)O)OC3=C(C4=C(C=C3)NC(=C4)C(=O)O)F",400.4,122,601,2.4,29,3,8,6,400.118,400.118,0,1,0,1,1,0,0,0,0,0,19,0,1,17,0,4,0,5,0,0,0
"CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC",720.9,191,1140,5.2,52,6,10,18,720.385,720.385,0,1,0,4,4,0,0,0,0,0,38,0,0,52,0,6,0,8,0,0,0
"CC1(CC1)S(=O)(=O)N",135.19,68.5,185,-0.3,8,1,3,1,135.035,135.035,0,1,0,0,0,0,0,0,0,0,4,0,0,9,0,1,0,2,0,1,0
"CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)O)NC(=O)N(C)CC4=CSC(=N4)C(C)(C)O",736.9,222,1090,4.6,51,5,10,18,736.308,736.308,0,1,0,4,4,0,0,0,0,0,37,0,0,48,0,6,0,6,0,2,0
"C1=CC=C2C(=C1)C(=CN2CCCCCF)C(=O)O",249.28,42.2,285,2.9,18,1,3,6,249.117,249.117,0,1,0,0,0,0,0,0,0,0,14,0,1,16,0,1,0,2,0,0,0
"COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)O",365.5,49.8,496,3.9,27,1,4,5,365.199,365.199,0,1,0,1,0,1,0,0,0,0,23,0,0,27,0,1,0,3,0,0,0
"COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)O)Cl)OCCCN4CCOCC4",444.9,89,542,3.7,31,2,8,8,444.156,444.156,0,1,0,0,0,0,0,0,0,0,22,1,0,25,0,4,0,4,0,0,0
"CCN(CCCCO)C(C)CC1=CC=C(C=C1)O",251.36,43.7,203,2.7,18,2,3,8,251.189,251.189,0,1,0,1,0,1,0,0,0,0,15,0,0,25,0,1,0,2,0,0,0
"C1=CC(=CC=C1CC(=O)O)NC(=O)CC2=CSC(=N2)N",291.33,134,359,0.9,20,3,6,5,291.068,291.068,0,1,0,0,0,0,0,0,0,0,13,0,0,13,0,3,0,3,0,1,0
"CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)Cl",585,196,812,1,40,7,12,9,584.166,584.166,0,1,0,10,10,0,0,0,0,0,27,1,0,33,0,0,0,12,0,0,0
"COC1=CC=CC=C1OCCNCC(CO)O",241.28,71,191,1,17,3,5,8,241.131,241.131,0,1,0,1,0,1,0,0,0,0,12,0,0,19,0,1,0,4,0,0,0
"CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C",398.6,89.1,713,4.5,27,1,5,3,398.213,398.213,0,1,0,8,8,0,0,0,0,0,21,0,0,34,0,0,0,5,0,1,0
"CCN(CC)CCOC1=C(C=C(C=C1I)C(=O)C2=C(OC3=CC=CC=C32)CCCC(=O)O)I",675.3,80,634,3.7,33,1,6,12,674.998,674.998,0,1,0,0,0,0,0,0,0,0,25,0,0,27,2,1,0,5,0,0,0
"C/C/1=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](CC2=C(C(=O)C=C(C2=O)NC1=O)NC(CN(C)C)O)CO)OC)O)CO)/C)OC(=O)N)OC",664.7,230,1300,-0.4,47,7,13,10,664.332,664.332,0,1,0,7,6,1,3,3,0,0,32,0,0,48,0,4,0,11,0,0,0
"CC(C)(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O",252.27,78.7,384,-0.6,18,1,4,2,252.122,252.122,0,1,0,0,0,0,0,0,0,0,11,0,0,16,0,4,0,3,0,0,0
"CC1=C(C(=CN=C1CN2C=NC3=C2N=C(N=C3Cl)N)CO)OC",334.76,112,405,0.7,23,2,7,4,334.095,334.095,0,1,0,0,0,0,0,0,0,0,14,1,0,15,0,6,0,2,0,0,0
"C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2C[C@H]([C@H]4[C@]3(CC[C@@H]4[C@](C)(CC[C@H]5C(O5)(C)C)O)C)O)C)(C)C)O",476.7,73.2,823,5.9,34,3,4,4,476.387,476.387,0,1,0,11,11,0,0,0,0,0,30,0,0,52,0,0,0,4,0,0,0
"CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)CO",276.37,64.9,367,1.6,20,3,3,4,276.184,276.184,0,1,0,0,0,0,0,0,0,0,16,0,0,24,0,2,0,2,0,0,0
"CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)O)C(C)O",584.6,198,997,-1.8,42,8,11,9,584.237,584.237,0,1,0,8,6,2,0,0,0,0,30,0,0,36,0,2,0,10,0,0,0
"C[C@]1(CC[C@H](O1)C(C)(C)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C",638.9,149,1110,4.3,45,6,9,5,638.439,638.439,0,1,0,16,16,0,0,0,0,0,36,0,0,62,0,0,0,9,0,0,0
"C1CN(CCN1[C@H]2C[C@H](NC2)C(=O)O)C3=NC=CC=N3",277.32,81.6,340,-2.4,20,2,7,3,277.154,277.154,0,1,0,2,2,0,0,0,0,0,13,0,0,19,0,5,0,2,0,0,0
"CC(CN1CCCCC1)C(=O)C2=CC=C(C=C2)CO",261.36,40.5,278,2.1,19,1,3,5,261.173,261.173,0,1,0,1,0,1,0,0,0,0,16,0,0,23,0,1,0,2,0,0,0
"CCOC1=CC=C(C=C1)[C@H](C2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl)O",452.9,129,616,0.6,31,5,8,6,452.124,452.124,0,1,0,6,6,0,0,0,0,0,22,1,0,25,0,0,0,8,0,0,0
"C1CN(CC1(F)F)C(=O)[C@@H]2C[C@@H](CN2C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)N4CCN(CC4)C5=NC=CC=N5",586.5,189,983,-3.2,41,4,15,6,586.22,586.22,0,1,0,7,7,0,0,0,0,0,24,0,2,32,0,6,0,9,0,0,0
"CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3)O)COC(=O)[C@@]8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O",747.8,203,1410,2.9,53,5,15,4,747.246,747.246,0,1,0,7,7,0,0,0,0,0,38,0,0,41,0,3,0,11,0,1,0
"CN1C2=C(C=CC(=C2)OC)N=C1COC3=CC=C(C=C3)CC(C(=O)N)O",355.4,99.6,470,1.5,26,2,5,7,355.153,355.153,0,1,0,1,0,1,0,0,0,0,19,0,0,21,0,3,0,4,0,0,0
"CC1=C(NC(=C1CCC(=O)O)C)/C=C\2/C3=C(C=C(C=C3)O)NC2=O",326.3,102,547,1.9,24,4,4,4,326.127,326.127,0,1,0,0,0,0,1,1,0,0,18,0,0,18,0,2,0,4,0,0,0
"C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2C[C@H]([C@H]4[C@]3(CC[C@@H]4[C@](C)(CC[C@@H](C(C)(C)O)O)O)C)O)C)(C)C)O",494.7,101,811,4.9,35,5,5,5,494.397,494.397,0,1,0,11,11,0,0,0,0,0,30,0,0,54,0,0,0,5,0,0,0
"CC(=O)N[C@H](CO)C(=O)NCC1=CC=C(C=C1)O",252.27,98.7,288,-0.6,18,4,4,5,252.111,252.111,0,1,0,1,1,0,0,0,0,0,12,0,0,16,0,2,0,4,0,0,0
"C1=CC(=C(C=C1Cl)C(=O)N)Cl",190.02,43.1,163,2.2,11,1,1,1,188.975,188.975,0,1,0,0,0,0,0,0,0,0,7,2,0,5,0,1,0,1,0,0,0
"C1COC[C@H]1OC2=C(C=C3C(=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl)N",374.8,82.3,476,3.5,26,2,7,4,374.095,374.095,0,1,0,1,1,0,0,0,0,0,18,1,1,16,0,4,0,2,0,0,0
"CCCCCN1C=C(C2=CC=CC=C21)C(=O)O",231.29,42.2,267,3.3,17,1,2,5,231.126,231.126,0,1,0,0,0,0,0,0,0,0,14,0,0,17,0,1,0,2,0,0,0
"CC1=CC=C(C=C1)C(=O)C(C)N",163.22,43.1,159,1.5,12,1,2,2,163.1,163.1,0,1,0,1,0,1,0,0,0,0,10,0,0,13,0,1,0,1,0,0,0
"C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)NO",250.2,82.6,254,3.8,16,2,8,2,250.002,250.002,0,1,0,0,0,0,0,0,0,0,8,0,3,5,0,2,0,2,0,1,0
"CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=C[N+](=CC=C5)[O-]",545.5,110,851,3.9,40,2,9,6,545.179,545.179,0,1,0,0,0,0,0,0,0,0,28,0,3,22,0,7,0,2,0,0,0
"C[C@H]([C@](CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)O",269.25,71.2,311,0.4,19,2,6,4,269.098,269.098,0,1,0,2,2,0,0,0,0,0,12,0,2,13,0,3,0,2,0,0,0
"CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC(=C(C=C4)O)O)NC5=CC=CC=C35",377.4,96.9,658,1.8,28,3,4,1,377.138,377.138,0,1,0,2,2,0,0,0,0,0,21,0,0,19,0,3,0,4,0,0,0
"C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)NS(=O)(=O)O",487.4,126,784,0.3,32,2,13,6,487.075,487.075,0,1,0,1,1,0,0,0,0,0,16,0,6,15,0,5,0,4,0,1,0
"CC(C)[C@@H](C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3",371.5,73.2,519,4.8,27,1,4,7,371.221,371.221,0,1,0,1,1,0,0,0,0,0,21,0,0,29,0,3,0,3,0,0,0
"CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)O)C",367.5,98.7,615,2.5,26,3,4,5,367.247,367.247,0,1,0,4,4,0,0,0,0,0,19,0,0,33,0,3,0,4,0,0,0
"C1CNC(=O)C1(C2=CC=CC=C2)C3=CC=CC=C3",237.3,29.1,282,2.8,18,1,1,2,237.115,237.115,0,1,0,0,0,0,0,0,0,0,16,0,0,15,0,1,0,1,0,0,0
"CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=C(C=C3)O",316.74,60.9,451,1.8,22,1,3,1,316.061,316.061,0,1,0,0,0,0,0,0,0,0,16,1,0,13,0,2,0,3,0,0,0
"CC(=O)OCC(CCI)COC(=O)C",314.12,52.6,175,1.9,14,0,4,8,314.002,314.002,0,1,0,0,0,0,0,0,0,0,9,0,0,15,1,0,0,4,0,0,0
"CC(C)(C1=CC=CC=C1[C@H](C[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O)O",602.2,116,925,6.6,42,3,6,12,601.205,601.205,0,1,0,2,2,0,1,1,0,0,35,1,0,36,0,1,0,4,0,1,0
"C1CC1NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)O)C(=O)N)Cl",412.8,127,619,3,29,4,5,5,412.094,412.094,0,1,0,0,0,0,0,0,0,0,20,1,0,17,0,4,0,4,0,0,0
"CC1=C(N=C(O1)C2=CC=CC=C2)C(COC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC)O",532.5,132,762,4.1,39,2,9,12,532.185,532.185,0,1,0,1,0,1,0,0,0,0,29,0,0,28,0,2,0,8,0,0,0
"C[C@@H]1C=C[C@@H]2[C@H](C(=O)O[C@@H]3C2[C@H]1CC[C@@](O3)(C)O)C",266.33,55.8,418,2.4,19,1,4,0,266.152,266.152,0,1,0,7,6,1,0,0,0,0,15,0,0,22,0,0,0,4,0,0,0
"CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@H](CC3CCC3)C(=O)C(=O)N)C",519.7,151,959,3.1,37,4,5,10,519.342,519.342,0,1,0,5,5,0,0,0,0,0,27,0,0,45,0,5,0,5,0,0,0
"CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)NC(=O)C2=C(C(=CC=C2)NC(=O)C)C(=O)O)O",464.5,167,781,1.3,32,4,8,9,464.125,464.125,0,1,0,1,1,0,0,0,0,0,21,0,0,24,0,2,0,8,0,1,0
"CCCCCCCCCCC[C@@H](C[C@H]([C@H](CCCCCC)C(=O)O)O)O",372.6,77.8,319,7.5,26,3,4,19,372.324,372.324,0,1,0,3,3,0,0,0,0,0,22,0,0,44,0,0,0,4,0,0,0
"C1=CC=C(C(=C1)O)OCCNCC(CO)O",227.26,82,179,-0.4,16,4,5,7,227.116,227.116,0,1,0,1,0,1,0,0,0,0,11,0,0,17,0,1,0,4,0,0,0
